Date,Press,Rank,URL,Title,View,Content,Comment
20210110,KBS,11,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968101&rankingType=RANKING,[주말&문화] 전 세계 매료시킨 ‘백제 무늬 벽돌’…뜻밖의 매력은?,26373,"




 [앵커]주말 앤 문화, 오늘(9일)은 시간을 거슬러 고대 삼국시대로 가봅니다.​백제의 장인들이 만든 벽돌은 그 독특한 아름다움 덕분에 해외 전시에 가장 많이 출품된 우리 문화재로 꼽힙니다.지난 60년 동안 무려 22차례나 외국으로 나갔다는데, 천 년이 넘는 세월을 뚫고 ​현대인들의 ​눈과 마음마저 사로잡은 백제 벽돌의 매력, 안다영 기자가 소개합니다. [리포트] 화려하고 섬세한 백제 문화를 대표하는 유물  금동대향로. 용과 연꽃, 산봉우리와 봉황까지, 백제인들이 가장 사랑했던 장식 요소들이 함축돼 있습니다. 이런 무늬가 새겨진 8가지 벽돌 '백제 문양전'. 금동대향로와 함께 백제 문화의 정수로 꼽힙니다. 하늘과 구름, 첩첩 산봉우리와 소나무. 아래로는 물이 흐르고, 산 중턱의 누각을 향해  한 사람이 걸어갑니다. 마치 한 폭의 그림을 보는 것만 같은데, 실제 고대 산수인물화의 기원이 된 작품입니다. 산수봉황무늬 벽돌과 합치면 산 모양이 새롭게 만들어져 한 쌍을 이루기도 하고, 용무늬와 봉황무늬, 연꽃무늬와 연꽃구름무늬 벽돌은 한데 모아 맞춰 보면 꽃 모양이 나타납니다. 이처럼 독특한 형태미로  세계에서 가장 아름다운 장식벽돌이란 찬사를 받고 있습니다. 내로라하는 국보들을 제치고 지금까지 해외 전시에 가장 많이 출품된 이유이기도 합니다. [권소현/국립부여박물관 학예연구사 : ""백제 특유의 완만하고, 그리고 부드러움이 깃든 백제인의 이상향의 공간을 아주 잘 표현했다고 생각합니다.""] 미디어쇼와 함께  백제문양전을 더욱 신비롭게 감상할 수 있는 특별한 전시가 선보입니다. 신선이 사는 세계를 꿈꾼  백제인의 이상향을 백제의 사계를 담은 영상미로 현대적으로 풀어냈습니다. [권소현/국립부여박물관 학예연구사 : ""부여 인근 지역의 자연적인 요소를 저희가 전시장으로 끌어들여서 이 공간 속에 연출을 했어요. 이상향의 공간에서 마음을 풀고 힐링을 하시고 나가실 수 있도록.""] 1,300여 년 전 이 땅에 더없이 찬란한 문화를 꽃피웠던 백제인들의 숨결과 혼을 느껴볼 수 있습니다. KBS 뉴스 안다영입니다. 촬영기자:홍성백/영상편집:박주연/그래픽:김지혜안다영 (browneyes@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,12,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968226&rankingType=RANKING,전국 곳곳서 집단감염 계속…“사회적 실천력 최고 수준 필요”,25683,"




 [앵커] 3차 유행 확산세는 누그러지고 있지만, 전국 곳곳에서 여전히 크고 작은 집단감염이 이어지며  방역당국 긴장감을 키우고 있습니다. 정세균 국무총리는  거리두기 시행이 남은 1주일간 사회적 실천력을 최고 수준으로 유지해달라고  말했습니다. 김진호 기자입니다. [리포트] 코로나19 3차유행이  다소 주춤하는 모양새지만 집단감염은 여전한 위험요인입니다. 오늘 0시 기준 국내발생 신규 확진자를 수도권에서만 따지면 400명이었습니다. 이 중에 서울 송파구에 있는 장애인복지시설에서는  9명이 추가 확진돼 관련 확진자는 80명으로 늘었습니다. 여기에 경기도 양주시  육류가공업체와 관련된 확진자도 8명이 늘어 총 72명이 됐습니다. 비수도권에서 나타난  국내 신규 확진자는  231명이었습니다. 충남 천안과 경기도 안성에 있는 식품점과 식당에 관련된  확진자는 11명이 늘어  누적 확진자는 142명으로 집계됐습니다. 대구 달서구의 의료기관도  19명이 추가 확진돼  46명이 양성 판정을 받았습니다. 또 다른 위험요인 중 하나는  변이 바이러스입니다. 지금까지 국내에서  변이 바이러스에 감염은  16건이 발견됐고,  남아공에서 입국한 1명이  어제 확진 판정을 받아  변이 여부를 검사 중입니다. 정세균 국무총리는 “변이 바이러스 16건 모두 방역망 안에서 관리되고 있지만, 방심은 금물”이라며 방역망 점검을 주문했습니다. 또, 거리두기 조치가 이어지는 향후 1주일을 남은 분수령으로 봤습니다. [정세균/국무총리 : “국민 여러분의 참여방역 실천이 조금씩 효과를 발휘하고 있습니다. 그러나 확실히 안정 국면으로 접어들려면 이번 한 주동안 사회적 실천력을 최고 수준으로 유지해야 하겠습니다.”] 정부는 현행 거리두기 단계가 종료되는 17일까지 방역 기준을 유지해 400에서 500명 수준으로 낮춘다는 목표입니다. 방역 당국은 확산세가 목표대로 잡힐 경우  오는 18일부터는 수도권의 실내체육시설과 노래연습장, 학원 등에 대해 집합금지를 풀 것을 검토하고 있습니다. KBS 뉴스 김진호입니다. 영상편집:안영아  ▶ '코로나19 3차 대유행 특집' 바로가기http://news.kbs.co.kr/special/coronaSpecialMain.html김진호 (hit@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,13,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968192&rankingType=RANKING,서울시 “오늘 오후 서울 전 지역 1cm 눈 예보…제설대책 1단계 발령”,24021,"




 오늘(10일) 오후 서울 전 지역에 1cm 내외의 눈이 예보돼 서울시가 제설대책 1단계를 발령했습니다. 서울시는 오늘 오전 시청에서 열린 온라인 브리핑에서 오늘 오전 11시부터 제설대책 1단계를 발령하고 비상근무체제에 들어갔다고 밝혔습니다. 한제현 서울시 안전총괄실장은 현재 24시간 상황실을 가동 중이라며 “제설 취약 구간에 830여 대의 제설 장비와 인력을 전진 배치하고 급경사와 취약도로를 중심으로 염화칼슘 등 제설제를 사전 살포하겠다”라고 말했습니다. 또 “여전히 기록적인 한파가 지속하고 있고, 일부 골목길엔 잔설이 남아있거나 결빙 구간이 있다.”라며 “오늘 오후 강설 예보가 있는 만큼 서울시는 예보 이상의 강도 높은 조치로 눈으로 인한 교통 혼잡과 불편함이 없도록 최선을 다할 것”이라고 했습니다. 지난 6일 내린 눈과 관련해 서울시는 도시고속도로와 간선도로는 지난 7일, 지역도로는 어제 제설 작업을 마쳤다고 밝혔습니다. 구조상 접근이 어려운 고갯길, 지하차도, 교량 램프 등 제설 취약지점으로 관리되고 있는 490곳에 대해서도 제설 작업을 완료했다고 설명했습니다. 이번 강설로 제설 장비 총 3,198대가 투입됐으며 총 물량의 25%인 1만 1,142톤의 제설제가 사용됐습니다. 서울시는 시민들에게 자가용 이용 운행을 자제할 것을 요청하고, 강설로 인한 불편사항이 있을 경우 120 다산콜센터로 신고하면 된다고 안내했습니다.[사진 출처 : 연합뉴스]민정희 (jj@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,14,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968181&rankingType=RANKING,[테크톡] 화성 생명체 탐사 ‘퍼서비어런스’…“공포의 7분을 버텨라”,23035,"




퍼서비어런스 가상 이미지 [사진출처:NASA]10일 현재 지구로부터 3억 9천 만 km가량 떨어진 컴컴한 우주 속을 홀로 날아가고 있는 화성탐사선 '퍼서비어런스'.지난해 7월 미 항공우주국(NASA)이 발사한 이 탐사선은 다음 달 18일 화성 지표면 착륙이 예정돼 있습니다.지구의 절반 크기인 화성은 대기압이 지구의 100분의 1가량이고, 대기권 두께는 100km를 조금 넘는 수준입니다.퍼서비어런스는 다음 달 시속 2만km로 화성 대기권에 진입해 7분 만에 속도를 '0'으로 떨어뜨리며 지표면에 무사히 안착해야 합니다. 거치는 착륙 과정만 수백 가지에 성공 확률이 절반도 되지 않아 '공포의 7분(7minutes of terror)'이라 불립니다.7분 동안 어떤 착륙 과정을 거치는 걸까요. 퍼서비어런스 착륙 단계 설명 [사진출처:NASA]우선 퍼서비어런스는 대기권 진입 전, 태양전지판과 연료 탱크 등 지금까지 사용한 연료 장치들을 분리합니다.이어 열 방패와 상부 덮개로 된 '에어로셸' 진입체가 대기권에 진입합니다. 공기 저항을 받아 마찰열이 발생하는데, 진입 80초 후 최고 1,300도까지 올라갑니다. 다만, 열 방패 덕분에 로버가 있는 내부는 상온을 유지하게 됩니다.진입체가 상공 11km쯤 진입하면 속도가 시속 320km로 떨어지는데, 이때 낙하산이 펼쳐집니다.지름 21.5m인 낙하산이 펼쳐지는 시간은 화성 대기권 진입 240초쯤 후로 계산돼 있습니다.퍼서비어런스 낙하산 [사진출처:NASA]이후 지상 2,100m쯤 도달하면 낙하산과 상부 덮개도 분리되고, 로버를 태운 하강 장비만이 착륙을 시도합니다. 역추진 로켓을 쏘며 속도를 늦추고 착륙 지점을 찾습니다.착륙 12초 전, 상공 20m에 도달하면 마지막 단계인 '스카이크레인'이 가동됩니다. 길이 6.4m 나일론 케이블로 무게 1톤 정도인 퍼서비어런스 로버를 지표면에 무사히 내려놓습니다.로버가 땅에 닿는 순간, 하강 장비는 분리돼 멀리 떨어진 곳에서 자유낙하 합니다.퍼서비어런스가 착륙에 성공하면, 지름 6,790km인 화성에서 움직이는 건 퍼서비어런스와 2012년 먼저 도착한 큐리오시티 로버 뿐입니다. 앞으로 이 두 로봇은 화성 곳곳을 누비며 생명체의 흔적과, 화성 환경 연구 자료를 지구로 전송해줄 겁니다.2012년 퍼서비어런스 프로젝트를 발표하고 투입된 자금만 25억 달러(약 2조 7,000억 원) 규모. 이 거대 프로젝트의 성공 여부가 착륙 직전 7분 동안을 무사히 견뎌내느냐에 달려 있습니다.이승종 (argo@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,15,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968248&rankingType=RANKING,日서 ‘제3의 코로나 변이’ 확인…긴급사태 확대도 검토,21294,"




 [앵커]일본에서 새로운 코로나19 변이 바이러스가 확인됐습니다.영국이나 남아프리카공화국에서 나온 것과는 또 다른 형태인건데요.수도권 지역에 긴급사태를 선언했던 일본은 대상 지역 확대를 검토하고 있습니다.도쿄 황현택 특파원입니다. [리포트]일본 후생노동성이 영국과 남아공에서 첫 발견된 것이 아닌  ‘제3의 변이 바이러스’를 확인했다고 밝혔습니다. 지난 2일, 도쿄 인근 하네다공항을 통해 귀국한 남녀 4명으로, 이들은 브라질 아마조나스에서  머물렀습니다. 공항 검역에서 코로나19 ‘제3의 변이 바이러스’로 판명됐습니다. [일본 NHK 방송 : “(이들이) 다른 종류의 변이 바이러스에 감염됐다고 발표했습니다. 새로운 변이 감염이 일본 검역에서 확인된 건 처음입니다.”] 이런 가운데 긴급사태 대상 지역을 수도권 이외 지역으로 확대하는 방안도 검토되고 있습니다. 코로나19 감염자가 폭증하고 있는 오사카와 효고, 교토 등 간사이 3개 지역입니다. [스가 요시히데/일본 총리 : ""긴급 상황인 점을 물론 알고 있습니다. 필요하면 바로 대응할 수 있도록 준비하고 있습니다.""] 하지만 교도통신 조사에서 일본 국민 80%는 스가 내각의 대응이 너무 늦었다고 평가했습니다. 200일도 남지 않은 도쿄올림픽 또한  재연기, 취소 의견이 80%를 넘겼습니다.  긴급사태 이후 첫 주말, 수도권 인구 이동은 1차 선언 때보다 더 늘어난 것으로 조사됐습니다. 긴급사태 실효성에 대한 의구심이 갈수록 커져가고 있습니다. 도쿄에서 KBS 뉴스 황현택입니다. 촬영기자:정민욱/영상편집:최민경/그래픽:한종헌▶ '코로나19 3차 대유행 특집' 바로가기http://news.kbs.co.kr/special/coronaSpecialMain.html황현택 (news1@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,16,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968216&rankingType=RANKING,[속고살지마] 현금 뽑아 자녀에게 몰래몰래 주면 괜찮겠지요?,21182,"




우리나라 화폐 중 가장 큰 단위인 5만 원권 환수율(화폐 발행액 대비 환수액 비율)이 갈수록 떨어지고 있다는 기사가 나오고 있습니다. 특히 지난해 1~10월 중 5만 원권 환수율은 25.4%에 불과했는데, 이는 일단 코로나 19사태 영향이 큰 것으로 보입니다. 그럼에도 다른 선진국과 비교해서 유난히 낮은 환수율이 혹여나 음성 거래를 위한 수요 때문 아니냐는 분석은 꾸준히 제기되고 있죠.https://www.youtube.com/watch?v=VNDws2P3H5Y특히 편법증여에 대한 당국의 감시망이 강화되면서 자녀에게 현금으로 몰래 증여하는 것은 괜찮지 않으냐는 문의들이 들어오고 있습니다. 집을 구매하면서 대출을 받은 자녀를 위해 현금으로 900만 원, 1,000만 원씩 인출해 몰래몰래 갚아주면 안 걸리지 않겠느냐는 상담이 각 은행 PB센터와 세무사 사무실에 많이 들어온다고 합니다. 과연 그럴까요. 오늘 <속고살지마>에서는 현금인출과 증여, 그리고 상속·증여세법상 증여 추정과 세무조사 문제를 다뤄보겠습니다. 고액 현금을 거래하면 당국이 어떻게 알게 되는지, 또 현금으로 몰래몰래 주는 데 성공해도 나중에 이게 어떻게 문제가 되는지 설명해 드립니다. 오직 정직하고 투명하게 거래하는 게 최선의 방책이라 할 수 있습니다. 유튜브에서 '속고살지마' 검색 후 영상으로 시청해 주세요.윤창희 (theplay@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,17,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968171&rankingType=RANKING,신규 확진 665명…사흘 연속 6백 명대,21135,"




 코로나19 신규 확진자가 사흘 연속 6백 명대를 기록했습니다. 질병관리청 중앙방역대책본부는 오늘(10일) 0시 기준 국내 코로나19 신규 확진자는 665명이며, 누적 확진자 수는 총 68,664명이라고 밝혔습니다. 확진자 수는 그제 674명, 어제 641명에 이어 사흘 연속 6백 명대를 유지하고 있습니다. 오늘 신규 확진자 가운데 국내 발생은 631명, 해외 유입 사례는 34명입니다. 지역별로 보면 경기가 189명으로 가장 많았고, 서울 179명, 인천 32명 등 수도권을 중심으로 확진자가 발생했습니다. 이 밖에도 대구 34명, 울산 34명, 부산 32명, 충남 30명, 강원 20명, 경북 19명, 경남 19명, 광주 18명, 충북 8명, 전북 6명, 대전·제주 4명, 전남 3명 등 세종시를 제외한 전국 모든 지역에서 확진자가 나왔습니다. 산소치료와 인공호흡기, 에크모 등의 치료가 필요한 위중증 환자는 어제보다 8명 줄어 401명으로 나타났습니다. 사망자는 25명으로 누적 사망자는 1,125명, 치명률은 1.64%입니다.[사진 출처 : 연합뉴스·게티이미지]▶ '코로나19 3차 대유행 특집' 바로가기http://news.kbs.co.kr/special/coronaSpecialMain.html민정희 (jj@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,18,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968168&rankingType=RANKING,홍남기 부총리 “4차 지원금 논의 일러…선별 지원이 바람직”,20650,"




 홍남기 부총리 겸 기획재정부 장관은 현재 정치권에서 진행되는 4차 재난지원금 논의에 대해 '이르다'고 평가하면서 지원이 필요하다면 피해계층에 집중해야 한다고 말했습니다. 홍 부총리는 오늘(10일) KBS 일요진단 '재난의 시대, 한국경제 길을 묻다'에 출연해 이같이 말했습니다. 홍 부총리는 4차 재난지원금에 대한 의견을 묻는 질문에 ""4차 지원금 논의는 시기적으로 이르다""면서 ""이후 방역 상황이 어떻게 될 것인지, 피해 및 경제 상황이 어떨지 등을 종합적으로 고려해 판단할 문제""라고 했습니다. 정치권에서 논의되는 전 국민 재난지원금에 대해선 ""피해계층에 선별 지원하는 것이 바람직하다""고 말했습니다. 그는 ""정부 재원이 화수분은 아니므로 피해 계층을 선별해 집중적으로 지원하는 것이 바람직하다""면서 ""재난지원금을 또 지급하려면 모두 적자 국채를 찍어 조달해야 하는데 국가신용등급에 영향을 미칠 수 있고 미래세대에도 부담될 수 있다""고 경고했습니다. 선별 지원 입장을 관철할 수 있냐는 질의에는 ""국정을 기재부 혼자 하는 것이 아니고 정부 내 논의와 국회와 협의구조가 있다""면서 ""재정 당국의 의견을 이야기하지만 그대로 되어야 하는 것은 아니다""고 설명했습니다. 홍 부총리는 변창흠 국토교통부 장관이 예고한 혁신적 방법의 주택공급이 무엇이냐는 질문에 ""대표적인 것이 역세권 개발""이라고 말했습니다. 홍 부총리는 ""이번 주에 부동산시장 점검회의를 여는데 지난해 발표한 재건축·재개발 확대 방안을 점검하고 변 장관이 이야기한 역세권 추가 공급 방안도 협의해볼 것""이라면서 ""이런 내용이 잘 정리되면 추가적인 공급 확대 방안이 될 것""이라고 말했습니다. 앞으로 주택 추가 공급의 실효성 문제에 대한 지적에는 ""주택 공급에 대한 예고로 심리적인 안정을 기대할 수 있는 부분이 있고 현재 세 채 네 채 갖고 계신 분들이 매물을 내놓게 하는 것도 중요한 공급정책""이라고 답변했습니다. 그는 ""새로운 주택을 신규로 공급하기 위한 정책 결정과 기존 주택을 다주택자가 내놓을 수 있도록 유도하는 정책을 다 공급대책으로 강구할 수 있고 작년 대책도 이 두 가지에 맞춰 공급 확대 정책으로 발표했다""고 설명했습니다. 그는 현재 부동산 시장 급등 요인을 묻는 질문에는 ""공급이 부족하다는 인식이 크다""면서 ""정상적인 수요가 늘어나는 부분, 투기적 수요, 정책의 미흡함, 부동산시장 교란 행위 등이 시장 불안정성을 가중하고 있다""고 말했습니다.오현태 (highfive@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,19,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968211&rankingType=RANKING,"교육부, “교원 임용시험 확진자 응시 허용…확진자 수험생은 사전 신고해야”",20395,"




 이달 치러지는 교원 임용시험 2차 시험에서 코로나19 확진자의 응시가 허용됩니다. 교육부는 오늘(10일) 보도자료를 내고 변호사 시험에 대한 헌법재판소의 최근 결정과 방역당국의 지침에 따라 확진자의 응시를 제한한 당초 방침을 수정해 응시를 허용하기로 했다고 밝혔습니다. 교육부는 지역별로 시험 응시가 가능한 생활치료센터를 지정해 확진자 수험생들이 임용시험에 응시하도록 할 계획입니다. 유치원, 초등교원 임용시험은 오는 13일부터 사흘 동안 실시되며 중등과 비교과 교원 임용시험은 오는 20일부터 27일까지 시행됩니다. 확진판정을 받은 응시생들은 관할 교육청에 신고하면 생활치료센터에서 건강검진을 받은 뒤 임용시험 응시가 가능합니다. 면접과 수업 실연 등의 시험은 노트북과 영상장비 등을 활용해 화상연결과 사전 녹화 등을 통해 비대면으로 진행될 예정입니다. 생활치료센터에서 시험 시행이 어려운 실기, 실험 평가의 경우에는 일반 응시생과 분리된 별도의 장소로 확진자를 이송해 시험을 실시할 예정입니다. 자가격리자와 유증상자의 경우, 기존 방침대로 일반 수험생들과 동선이 분리된 별도 시험장에서 시험을 치르게 됩니다. 교육부는 중앙방역대책본부와 협력해 임용시험이 끝날 때까지 확진자와 자겨격리자 현황을 매일 점검할 계획입니다. 유은혜 부총리 겸 교육부장관은 “안전하고 공정한 시험 운영을 위해 철저히 준비하겠다”며 “ 수험생들은 개인방역 수칙을 철저히 준수하고, 외출이나 외부접촉을 자제해 달라”고 요청했습니다.[사진 출처 : 연합뉴스]▶ '코로나19 3차 대유행 특집' 바로가기http://news.kbs.co.kr/special/coronaSpecialMain.html박희봉 (thankyou@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,20,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968062&rankingType=RANKING,“교복 맞추려고”…거리두기 안 지켜져,18565,"




[KBS 청주] [앵커] 충북교육청이 올해부터 중·고등학교 신입생에게 교복을 무상 지원합니다. 주말인 오늘, 한 지정 업체는 교복을 맞추러 온 이들로 장사진을 이뤘는데요. 거리 두기가 제대로 지켜지지 않아 불안과 불만이 쇄도했습니다. 조진영 기자가 현장 취재했습니다. [리포트] 청주의 한 교복 판매점입니다. 교복을 맞추러 온 학생과 학부모들로 발 디딜 틈 없이 북적입니다. 계단에는 다닥다닥, 긴 줄이 늘어섰습니다. 업체 측이 온 순서대로 명단을 받고 있지만, 내 차례가 지나가 버릴까 자리를 뜨지 못한다고 말합니다. [이나영/중학교 입학 예정자 : ""(연락처를 적어두고) 1시간 반 정도 기다렸는데 전화가 안 오길래 와서 기다리고 있는 중이에요. 추워서 힘들기도 하고 손도 너무 얼 것 같아요.""] 낮 최고기온이 영하 10도를 넘나드는 날씨에도 인파가 몰리면서 사회적 거리두기는 지켜지지 않고 있습니다. 충북교육청은 올해부터 중·고등학교 신입생에게 교복을 무상 지원하기로 하고, 각 학교가 공동 구매하도록 했습니다. 청주의 여러 학교가 한 업체와 계약을 맺으면서 벌어진 일입니다. [충청북도교육청 관계자 : ""(코로나19 확산 우려로) 치수 측정 기간을 최대한 확보하고, 다른 학교와 치수 측정일이 중복되지 않도록 날짜를 선정해달라고 (학교에 안내했습니다).""] 하지만 학교들이 특정 업체 계약 여부를 서로 알기 어렵다 보니, 치수 측정일이 비슷한 시기에 중복됐습니다. 결국, 학생과 학부모들은 방문이 어려운 평일과 교복 판매점이 쉬는 일요일을 피해 토요일에 몰려든 겁니다. [최현화/중학교 입학 예정자 학부모 : ""그 기간 안에 와서 치수를 재야 하는 거예요. 아이들 치수를 다 재야 하는 상황이어서…. 무료로 지원을 받는 거라 학부형들을 이렇게 대하나, 이런 생각까지 (들어요).""] KBS의 취재가 시작되자 충북교육청은 정확한 상황을 확인하고 대안을 마련하겠다고 밝혔습니다. KBS 뉴스 조진영입니다. 촬영기자:김현기▶ '코로나19 3차 대유행 특집' 바로가기http://news.kbs.co.kr/special/coronaSpecialMain.html조진영 (1234@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",
20210110,KBS,1,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968159&rankingType=RANKING,"한파 속 내복 차림 3세 여아 “도와주세요”…경찰, 친모 입건",,"




 [앵커]  영하 18도의 최강 한파 속에서 3살짜리 여자아이가 내복 차림으로 길거리를 헤매다 주민에게 발견돼  경찰이 수사에 나섰습니다. 아이가 상습적으로 방치됐다는 증언도 나왔습니다. 김수영 기자가 취재했습니다. [리포트] 지난 8일 오후, 서울 강북구의 한 편의점. 한 여성이 어린아이를 담요로 감싼 채 들어옵니다. 아이를 진정시키기 위해 따뜻한 음료도 건넵니다. 하지만 담요가 흘러내릴 때마다 내복만 입은 아이의 앙상한 모습이 드러납니다. 내복은  대소변으로 젖어있습니다.  [집 근처 편의점 주인 : ""'애가 추위를 많이 타는구나' 그렇게만 생각했지, 그 정도일 줄은 몰랐죠.""] 3살짜리 이 여자아이는 엄마가 출근한 뒤  장시간 혼자 집을 지켰고,  잠시 집 바깥으로 나왔다가 문이 잠겨 들어가지 못한 것으로 파악됩니다.  [경찰 관계자/음성변조 : ""장시간 아이가 방치됐고 추운 날씨에 집 안에 환경도 안 좋았고요. (친모 아동복지법상 유기·방임 혐의로 입건했습니다.)""] 인근 주민들은 아이가 방치된 경우가 이번이 처음이 아니라며 철저한 수사를 촉구하고 있습니다.   [집 근처 편의점 주인 : ""최근에 '엄마가 마트 갔다'고, 그런데 엄마가 안 오니까 애 혼자 겁에 질렸는지 뭐 엄청 울면서 왔었어요.""] 경찰은 아이를 즉시 분리 조치해 친척 집으로 보냈습니다. 경찰은 또 지난달에도 아이가 집 밖에서 울고 있었다는  인근 주민의 진술 등을 토대로 친모의 방임 혐의 등을 추가로 조사할 예정입니다. KBS 뉴스 김수영입니다.촬영기자:안민식/영상편집:김용태김수영 (swimming@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",392
20210110,KBS,2,/main/ranking/read.nhn?mode=LSD&mid=shm&sid1=001&oid=056&aid=0010968246&rankingType=RANKING,‘운영 중단’ 명령에도 대면 예배 강행…“폐쇄 명령”,,"




 [앵커] 방역수칙을 어기고 대면 예배를 강행하는 교회들이 있습니다. 부산의 한 교회는 운영중단 명령까지 받은 상태에서 오늘(10일) 신도 수백 명과 대면예배를 강행했고, 관할구청은 끝내 폐쇄명령을 내리기로 했습니다. 교회 측은 신앙의 양심 상 예배는 양보할 수 없다고 주장했는데, 어떻게 생각하십니까. 김영록 기잡니다. [리포트] 부산 서구의 한 교회. 주말을 맞아 신도들이 예배를 보기 위해 줄지어 교회 안으로 들어섭니다. 건물 안쪽에서는  신도 600여 명이 앉아 주말 예배를 진행했습니다. 이 교회는  대면예배가 금지된 지난 해 8월 이후 수차례 대면예배를 강행하다  이미 부산시 등으로부터 7번이나 경찰에 고발됐습니다. 지난 6일에는  대면예배를 강행하다  관할 서구청으로부터 10일간의 운영중단 명령을 받았습니다. 하지만 또다시 대면예배를 고집함에 따라 서구청은 이 교회에 폐쇄명령을 내리기로 했습니다. [공한수/부산 서구청장 : “이거를 안건을 올려서 추인을 받아서 결정하는 것으로. 지금 현재 시설을 폐쇄하는 것으로 하겠습니다.”] 폐쇄 명령은 오는 12일 0시부터 적용될 예정입니다. 반면 교회 측은 비대면 예배도 병행하고 있고 거리두기와 체온측정 등 방역 수칙을 준수하는 만큼 대면예배를 포기할 수 없다고 반발하고 있습니다. [교회 관계자 : “교회의 생명은 예배니까 예배가 보고 싶고. 또 이제 우리 생각에는 신앙의 양심이라고 하는데 신앙의 양심상 예배는 양보할 수 없다….”] 강서구에서도 한 교회가 신도 천여 명이 모인 가운데 대면예배를 강행해 관할 지자체가 운영중단 명령을 내릴 예정입니다.  KBS 뉴스 김영록입니다.  촬영기자:김창한/영상편집:김종수▶ '코로나19 3차 대유행 특집' 바로가기http://news.kbs.co.kr/special/coronaSpecialMain.html김영록 (kiyuro@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’

",378
